Salve Regina University	Salve Regina University is a private institution that was founded in 1934. It has a total undergraduate enrollment of 2,167, its setting is suburban, and the campus size is 78 acres. It utilizes a semester-based academic calendar. Salve Regina University's ranking in the 2021 edition of Best Colleges is Regional Universities North, #31. Its tuition and fees are $42,920.
Saint Mary-of-the-Woods College	Saint Mary-of-the-Woods College is a private institution that was founded in 1840. It has a total undergraduate enrollment of 767, its setting is rural, and the campus size is 227 acres. It utilizes a semester-based academic calendar. Saint Mary-of-the-Woods College's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #46. Its tuition and fees are $30,500.
Samford University	Samford University is a private institution that was founded in 1841. It has a total undergraduate enrollment of 3,591, its setting is suburban, and the campus size is 212 acres. It utilizes a 4-1-4-based academic calendar. Samford University's ranking in the 2021 edition of Best Colleges is National Universities, #143. Its tuition and fees are $34,198.
Sam Houston State University	Sam Houston State University is a public institution that was founded in 1879. It has a total undergraduate enrollment of 18,783, its setting is rural, and the campus size is 368 acres. It utilizes a semester-based academic calendar. Sam Houston State University's ranking in the 2021 edition of Best Colleges is National Universities, #272. Its in-state tuition and fees are $10,756; out-of-state tuition and fees are $23,026.
San Diego Mesa College	San Diego Mesa College is a public institution.    Its in-state tuition and fees are $1,144; out-of-state tuition and fees are $7,480.
Salem College	Salem College is a private institution that was founded in 1772. It has a total undergraduate enrollment of 612, its setting is city, and the campus size is 57 acres. It utilizes a 4-1-4-based academic calendar. Salem College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #140. Its tuition and fees are $31,016.
San Diego State University	San Diego State University is a public institution that was founded in 1897. It has a total undergraduate enrollment of 30,612, its setting is urban, and the campus size is 288 acres. It utilizes a semester-based academic calendar. San Diego State University's ranking in the 2021 edition of Best Colleges is National Universities, #143. Its in-state tuition and fees are $7,720; out-of-state tuition and fees are $19,600.
San Francisco Conservatory of Music	San Francisco Conservatory of Music is a private institution that was founded in 1917. It has a Urban setting, and the campus size is 2 acres. It utilizes a semester-based academic calendar.  Its tuition and fees are $47,560.
San Francisco State University	San Francisco State University is a public institution that was founded in 1899. It has a total undergraduate enrollment of 25,917, its setting is urban, and the campus size is 142 acres. It utilizes a semester-based academic calendar. San Francisco State University's ranking in the 2021 edition of Best Colleges is Regional Universities West, #29. Its in-state tuition and fees are $7,436; out-of-state tuition and fees are $19,316.
San Joaquin Valley College--Visalia	San Joaquin Valley College—Visalia is a for-profit institution.    Its tuition and fees are $43,990.
San Jose State University	San Jose State University is a public institution that was founded in 1857. It has a total undergraduate enrollment of 27,905, its setting is urban, and the campus size is 154 acres. It utilizes a semester-based academic calendar. San Jose State University's ranking in the 2021 edition of Best Colleges is Regional Universities West, #22. Its in-state tuition and fees are $7,852; out-of-state tuition and fees are $19,466.
San Diego Christian College	San Diego Christian College is a private institution that was founded in 1970. It has a Suburban setting, and the campus size is 50 acres. It utilizes a differs by program-based academic calendar. San Diego Christian College's ranking in the 2021 edition of Best Colleges is Regional Colleges West, #18. Its tuition and fees are $32,346.
San Juan Bautista School of Medicine	San Juan Bautista School of Medicine is a private institution.    
Santa Ana College	Santa Ana College is a public institution.    Its in-state tuition and fees are $1,160; out-of-state tuition and fees are $8,360.
Rutgers University--Camden	Rutgers University—Camden is a public institution that was founded in 1926. It has a total undergraduate enrollment of 5,739, its setting is urban, and the campus size is 29 acres. It utilizes a semester-based academic calendar. Rutgers University—Camden's ranking in the 2021 edition of Best Colleges is National Universities, #153. Its in-state tuition and fees are $14,877; out-of-state tuition and fees are $31,113.
Rutgers University--Newark	Rutgers University—Newark is a public institution that was founded in 1908. It has a total undergraduate enrollment of 9,319, its setting is urban, and the campus size is 106 acres. It utilizes a semester-based academic calendar. Rutgers University—Newark's ranking in the 2021 edition of Best Colleges is National Universities, #118. Its in-state tuition and fees are $14,502; out-of-state tuition and fees are $31,284.
Rutgers University--New Brunswick	Rutgers University—New Brunswick is a public institution that was founded in 1766. It has a total undergraduate enrollment of 36,158, its setting is city, and the campus size is 2,685 acres. It utilizes a semester-based academic calendar. Rutgers University—New Brunswick's ranking in the 2021 edition of Best Colleges is National Universities, #63. Its in-state tuition and fees are $15,003; out-of-state tuition and fees are $31,785.
Rust College	Rust College is a private institution that was founded in 1866. It has a Rural setting, and the campus size is 126 acres. It utilizes a semester-based academic calendar. Rust College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #171-#221. Its tuition and fees are $9,900.
Sacred Heart Major Seminary	Sacred Heart Major Seminary is a private institution.    
Sacred Heart University	Sacred Heart University is a private institution that was founded in 1963. It has a total undergraduate enrollment of 6,158, its setting is suburban, and the campus size is 350 acres. It utilizes a semester-based academic calendar. Sacred Heart University's ranking in the 2021 edition of Best Colleges is National Universities, #217. Its tuition and fees are $44,350.
Saginaw Valley State University	Saginaw Valley State University is a public institution that was founded in 1963. It has a total undergraduate enrollment of 7,490, its setting is suburban, and the campus size is 782 acres. It utilizes a semester-based academic calendar. Saginaw Valley State University's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #119-#156. Its in-state tuition and fees are $10,814; out-of-state tuition and fees are $25,401.
Saint Anselm College	Saint Anselm College is a private institution that was founded in 1889. It has a total undergraduate enrollment of 2,043, its setting is suburban, and the campus size is 400 acres. It utilizes a semester-based academic calendar. Saint Anselm College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #102. Its tuition and fees are $43,140.
Scripps College	Scripps College is a private institution that was founded in 1926. It has a total undergraduate enrollment of 1,089, its setting is suburban, and the campus size is 32 acres. It utilizes a semester-based academic calendar. Scripps College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #28. Its tuition and fees are $59,410.
Seattle Pacific University	Seattle Pacific University is a private institution that was founded in 1891. It has a total undergraduate enrollment of 2,717, its setting is urban, and the campus size is 44 acres. It utilizes a quarter-based academic calendar. Seattle Pacific University's ranking in the 2021 edition of Best Colleges is National Universities, #196. Its tuition and fees are $47,244.
Seattle University	Seattle University is a private institution that was founded in 1891. It has a total undergraduate enrollment of 4,700, its setting is urban, and the campus size is 50 acres. It utilizes a quarter-based academic calendar. Seattle University's ranking in the 2021 edition of Best Colleges is National Universities, #124. Its tuition and fees are $48,390.
Ryerson University	Ryerson University is a public institution.    
Seminole State College of Florida	Seminole State College of Florida is a public institution that was founded in 1965. It has a total undergraduate enrollment of 17,754, its setting is suburban, and the campus size is 50 acres. It utilizes a semester-based academic calendar. Seminole State College of Florida's ranking in the 2021 edition of Best Colleges is Regional Colleges South, #70-#91. Its in-state tuition and fees are $3,131; out-of-state tuition and fees are $11,456.
Seton Hall University	Seton Hall University is a private institution that was founded in 1856. It has a total undergraduate enrollment of 6,102, its setting is suburban, and the campus size is 58 acres. It utilizes a semester-based academic calendar. Seton Hall University's ranking in the 2021 edition of Best Colleges is National Universities, #133. Its tuition and fees are $45,290.
Seton Hill University	Seton Hill University is a private institution that was founded in 1883. It has a total undergraduate enrollment of 1,726, its setting is suburban, and the campus size is 200 acres. It utilizes a semester-based academic calendar. Seton Hill University's ranking in the 2021 edition of Best Colleges is Regional Universities North, #43. Its tuition and fees are $37,946.
Saint Anthony College of Nursing	Saint Anthony College of Nursing is a private institution that was founded in 1915. It has a total undergraduate enrollment of 202, and the setting is City. It utilizes a semester-based academic calendar.  Its tuition and fees are $27,460.
Seattle Central College	Seattle Central College is a public institution that was founded in 1966.  It utilizes a quarter-based academic calendar.  Its in-state tuition and fees are $3,779; out-of-state tuition and fees are $3,779.
Shasta College	Shasta College is a public institution.    Its in-state tuition and fees are $1,186; out-of-state tuition and fees are $6,802.
Shawnee State University	Shawnee State University is a public institution that was founded in 1986. It has a total undergraduate enrollment of 3,466, its setting is city, and the campus size is 62 acres. It utilizes a semester-based academic calendar. Shawnee State University's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #119-#156. Its in-state tuition and fees are $8,604; out-of-state tuition and fees are $14,647.
Shaw University	Shaw University is a private institution that was founded in 1865. It has a total undergraduate enrollment of 1,174, its setting is urban, and the campus size is 30 acres. It utilizes a semester-based academic calendar. Shaw University's ranking in the 2021 edition of Best Colleges is Regional Colleges South, #70-#91. Its tuition and fees are $16,480.
Shenandoah University	Shenandoah University is a private institution that was founded in 1875. It has a total undergraduate enrollment of 2,040, its setting is city, and the campus size is 359 acres. It utilizes a semester-based academic calendar. Shenandoah University's ranking in the 2021 edition of Best Colleges is National Universities, #241. Its tuition and fees are $33,830.
Shepherd University	Shepherd University is a public institution that was founded in 1871. It has a total undergraduate enrollment of 3,200, its setting is rural, and the campus size is 325 acres. It utilizes a semester-based academic calendar. Shepherd University's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #171-#221. Its in-state tuition and fees are $7,784; out-of-state tuition and fees are $18,224.
Shippensburg University of Pennsylvania	Shippensburg University of Pennsylvania is a public institution that was founded in 1871. It has a total undergraduate enrollment of 5,274, its setting is rural, and the campus size is 210 acres. It utilizes a semester-based academic calendar. Shippensburg University of Pennsylvania's ranking in the 2021 edition of Best Colleges is Regional Universities North, #88. Its in-state tuition and fees are $13,394; out-of-state tuition and fees are $13,872.
Shorter University	Shorter University is a private institution that was founded in 1873. It has a total undergraduate enrollment of 1,394, its setting is suburban, and the campus size is 155 acres. It utilizes a semester-based academic calendar. Shorter University's ranking in the 2021 edition of Best Colleges is Regional Universities South, #53. Its tuition and fees are $22,810.
Siena College	Siena College is a private institution that was founded in 1937. It has a total undergraduate enrollment of 3,191, its setting is suburban, and the campus size is 175 acres. It utilizes a semester-based academic calendar. Siena College's ranking in the 2021 edition of Best Colleges is Regional Universities North, #15. Its tuition and fees are $39,500.
Siena Heights University	Siena Heights University is a private institution that was founded in 1919. It has a total undergraduate enrollment of 2,130, its setting is suburban, and the campus size is 140 acres. It utilizes a semester-based academic calendar. Siena Heights University's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #91. Its tuition and fees are $27,152.
Sierra Nevada University	Sierra Nevada University is a private institution that was founded in 1969. It has a Rural setting, and the campus size is 18 acres. It utilizes a semester-based academic calendar. Sierra Nevada University's ranking in the 2021 edition of Best Colleges is Regional Universities West, #95-#124. Its tuition and fees are $52,422.
Silver Lake College	Silver Lake College is a private institution that was founded in 1935. It has a Rural setting, and the campus size is 36 acres. It utilizes a semester-based academic calendar. Silver Lake College's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #119-#156. Its tuition and fees are $29,600.
Simmons University	Simmons University is a private institution that was founded in 1899. It has a total undergraduate enrollment of 1,777, its setting is urban, and the campus size is 12 acres. It utilizes a semester-based academic calendar. Simmons University's ranking in the 2021 edition of Best Colleges is National Universities, #133. Its tuition and fees are $43,316.
Simon Fraser University	Simon Fraser University is a public institution that was founded in 1965. It has a total undergraduate enrollment of 25,425, its setting is suburban, and the campus size is 430 acres. It utilizes a trimester-based academic calendar.  
Simpson College	Simpson College is a private institution that was founded in 1860. It has a total undergraduate enrollment of 1,305, its setting is suburban, and the campus size is 85 acres. It utilizes a 4-4-1-based academic calendar. Simpson College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #149. Its tuition and fees are $42,246.
Simpson University	Simpson University is a private institution that was founded in 1921. It has a Suburban setting, and the campus size is 85 acres. It utilizes a semester-based academic calendar. Simpson University's ranking in the 2021 edition of Best Colleges is Regional Universities West, #92. Its tuition and fees are $31,910.
Sinte Gleska University	Sinte Gleska University is a public institution.    
Skidmore College	Skidmore College is a private institution that was founded in 1903. It has a total undergraduate enrollment of 2,662, its setting is suburban, and the campus size is 890 acres. It utilizes a semester-based academic calendar. Skidmore College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #36. Its tuition and fees are $58,128.
Smith College	Smith College is a private institution that was founded in 1871. It has a total undergraduate enrollment of 2,531, its setting is suburban, and the campus size is 147 acres. It utilizes a semester-based academic calendar. Smith College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #15. Its tuition and fees are $56,114.
Sitting Bull College	Sitting Bull College is a public institution.    
Snow College	Snow College is a public institution that was founded in 1888. It has a Rural setting, and the campus size is 82 acres. It utilizes a semester-based academic calendar.  Its in-state tuition and fees are $3,836; out-of-state tuition and fees are $12,876.
Slippery Rock University of Pennsylvania	Slippery Rock University of Pennsylvania is a public institution that was founded in 1889. It has a total undergraduate enrollment of 7,468, its setting is rural, and the campus size is 660 acres. It utilizes a semester-based academic calendar. Slippery Rock University of Pennsylvania's ranking in the 2021 edition of Best Colleges is Regional Universities North, #83. Its in-state tuition and fees are $10,482; out-of-state tuition and fees are $18,198.
Santa Clara University	Santa Clara University is a private institution that was founded in 1851. It has a total undergraduate enrollment of 5,694, its setting is city, and the campus size is 106 acres. It utilizes a differs by program-based academic calendar. Santa Clara University's ranking in the 2021 edition of Best Colleges is National Universities, #53. Its tuition and fees are $55,629.
Santa Fe College	Santa Fe College is a public institution.    Its in-state tuition and fees are $2,563; out-of-state tuition and fees are $9,189.
Savannah State University	Savannah State University is a public institution that was founded in 1890. It has a total undergraduate enrollment of 3,503, its setting is city, and the campus size is 201 acres. It utilizes a semester-based academic calendar. Savannah State University's ranking in the 2021 edition of Best Colleges is Regional Universities South, #103-#133. Its in-state tuition and fees are $5,999; out-of-state tuition and fees are $19,401.
Sarah Lawrence College	Sarah Lawrence College is a private institution that was founded in 1926. It has a total undergraduate enrollment of 1,433, its setting is suburban, and the campus size is 42 acres. It utilizes a semester-based academic calendar. Sarah Lawrence College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #63. Its tuition and fees are $57,520.
Savannah College of Art and Design	Savannah College of Art and Design is a private institution that was founded in 1978. It has a total undergraduate enrollment of 12,867, and the setting is City. It utilizes a quarter-based academic calendar.  Its tuition and fees are $37,575.
Skagit Valley College	Skagit Valley College is a public institution.    Its in-state tuition and fees are $4,000; out-of-state tuition and fees are $6,884.
School of the Art Institute of Chicago	School of the Art Institute of Chicago is a private institution that was founded in 1866. It has a total undergraduate enrollment of 2,982, and the setting is Urban. It utilizes a semester-based academic calendar.  Its tuition and fees are $52,200.
Skyline College	Skyline College is a public institution.    Its in-state tuition and fees are $1,464; out-of-state tuition and fees are $9,654.
School of Visual Arts	School of Visual Arts is a proprietary institution that was founded in 1947. It has a total undergraduate enrollment of 3,872, and the setting is Urban. It utilizes a semester-based academic calendar.  Its tuition and fees are $43,400.
Schreiner University	Schreiner University is a private institution that was founded in 1923. It has a total undergraduate enrollment of 1,257, its setting is rural, and the campus size is 212 acres. It utilizes a semester-based academic calendar. Schreiner University's ranking in the 2021 edition of Best Colleges is Regional Colleges West, #7. Its tuition and fees are $31,938.
South Florida State College	South Florida State College is a public institution that was founded in 1966. It has a total undergraduate enrollment of 2,809, its setting is rural, and the campus size is 35 acres. It utilizes a semester-based academic calendar. South Florida State College's ranking in the 2021 edition of Best Colleges is Regional Colleges South, #33. Its in-state tuition and fees are $3,165; out-of-state tuition and fees are $11,859.
Santa Monica College	Santa Monica College is a public institution.    Its in-state tuition and fees are $1,144; out-of-state tuition and fees are $8,840.
South Georgia State College	South Georgia State College is a public institution.  It utilizes a semester-based academic calendar.  Its in-state tuition and fees are $3,360; out-of-state tuition and fees are $9,662.
South Seattle College	South Seattle College is a public institution.    Its in-state tuition and fees are $4,717; out-of-state tuition and fees are $4,717.
South Texas College	South Texas College is a public institution.    Its in-state tuition and fees are $4,140; out-of-state tuition and fees are $4,440.
Schoolcraft College	Schoolcraft College is a public institution.    Its in-state tuition and fees are $5,384; out-of-state tuition and fees are $7,490.
South University	South University is a for-profit institution.    
South University-Tampa	South University-Tampa is a for-profit institution.    
Southwest Baptist University	Southwest Baptist University is a private institution that was founded in 1878. It has a total undergraduate enrollment of 2,588, its setting is rural, and the campus size is 152 acres. It utilizes a 4-1-4-based academic calendar. Southwest Baptist University's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #112. Its tuition and fees are $25,440.
Southwestern Adventist University	Southwestern Adventist University is a private institution that was founded in 1893. It has a Rural setting, and the campus size is 150 acres. It utilizes a semester-based academic calendar. Southwestern Adventist University's ranking in the 2021 edition of Best Colleges is Regional Colleges West, #11. Its tuition and fees are $22,188.
Southwestern Assemblies of God University	Southwestern Assemblies of God University is a private institution that was founded in 1927. It has a Suburban setting, and the campus size is 73 acres. It utilizes a semester-based academic calendar. Southwestern Assemblies of God University's ranking in the 2021 edition of Best Colleges is Regional Universities West, #95-#124. Its tuition and fees are $19,834.
Southwestern Christian College	Southwestern Christian College is a private institution.    Its tuition and fees are $8,131.
Soka University of America	Soka University of America is a private institution that was founded in 1987. It has a total undergraduate enrollment of 406, its setting is suburban, and the campus size is 103 acres. It utilizes a semester-based academic calendar. Soka University of America's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #28. Its tuition and fees are $33,962.
Sonoma State University	Sonoma State University is a public institution that was founded in 1960. It has a total undergraduate enrollment of 8,032, its setting is suburban, and the campus size is 269 acres. It utilizes a semester-based academic calendar. Sonoma State University's ranking in the 2021 edition of Best Colleges is Regional Universities West, #33. Its in-state tuition and fees are $7,952; out-of-state tuition and fees are $19,832.
South Carolina State University	South Carolina State University is a public institution that was founded in 1896. It has a total undergraduate enrollment of 2,155, its setting is suburban, and the campus size is 160 acres. It utilizes a semester-based academic calendar. South Carolina State University's ranking in the 2021 edition of Best Colleges is Regional Universities South, #84. Its in-state tuition and fees are $11,060; out-of-state tuition and fees are $21,750.
South College	South College is a for-profit institution.    
South Dakota School of Mines and Technology	South Dakota School of Mines and Technology is a public institution that was founded in 1885. It has a total undergraduate enrollment of 2,206, its setting is city, and the campus size is 120 acres. It utilizes a semester-based academic calendar.  Its in-state tuition and fees are $11,020; out-of-state tuition and fees are $15,400.
Southeastern Louisiana University	Southeastern Louisiana University is a public institution that was founded in 1925. It has a total undergraduate enrollment of 13,296, its setting is rural, and the campus size is 365 acres. It utilizes a semester-based academic calendar. Southeastern Louisiana University's ranking in the 2021 edition of Best Colleges is Regional Universities South, #99. Its in-state tuition and fees are $8,289; out-of-state tuition and fees are $20,767.
Southeastern Oklahoma State University	Southeastern Oklahoma State University is a public institution that was founded in 1909. It has a Rural setting, and the campus size is 269 acres. It utilizes a semester-based academic calendar. Southeastern Oklahoma State University's ranking in the 2021 edition of Best Colleges is Regional Universities West, #95-#124. Its in-state tuition and fees are $6,750; out-of-state tuition and fees are $15,390.
Solano Community College	Solano Community College is a public institution.    Its in-state tuition and fees are $1,163; out-of-state tuition and fees are $6,607.
Southeastern University	Southeastern University is a private institution that was founded in 1935. It has a total undergraduate enrollment of 8,717, its setting is suburban, and the campus size is 88 acres. It utilizes a semester-based academic calendar. Southeastern University's ranking in the 2021 edition of Best Colleges is Regional Universities South, #103-#133. Its tuition and fees are $27,520.
Southeast Missouri State University	Southeast Missouri State University is a public institution that was founded in 1873. It has a total undergraduate enrollment of 9,524, its setting is suburban, and the campus size is 400 acres. It utilizes a semester-based academic calendar. Southeast Missouri State University's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #76. Its in-state tuition and fees are $8,033; out-of-state tuition and fees are $14,205.
Southern Adventist University	Southern Adventist University is a private institution that was founded in 1892. It has a Rural setting, and the campus size is 1,000 acres. It utilizes a semester-based academic calendar. Southern Adventist University's ranking in the 2021 edition of Best Colleges is Regional Universities South, #68. Its tuition and fees are $22,930.
Southern Arkansas University	Southern Arkansas University is a public institution that was founded in 1909. It has a total undergraduate enrollment of 3,585, its setting is rural, and the campus size is 1,491 acres. It utilizes a semester-based academic calendar. Southern Arkansas University's ranking in the 2021 edition of Best Colleges is Regional Universities South, #99. Its in-state tuition and fees are $8,980; out-of-state tuition and fees are $14,020.
Southeastern Baptist Theological Seminary	Southeastern Baptist Theological Seminary is a private institution that was founded in 1950.  It utilizes a semester-based academic calendar. Southeastern Baptist Theological Seminary's ranking in the 2021 edition of Best Colleges is Regional Universities South, #103-#133. Its tuition and fees are $10,072.
Southern Baptist Theological Seminary	Southern Baptist Theological Seminary is a private institution.    
South Dakota State University	South Dakota State University is a public institution that was founded in 1881. It has a total undergraduate enrollment of 10,073, its setting is rural, and the campus size is 387 acres. It utilizes a semester-based academic calendar. South Dakota State University's ranking in the 2021 edition of Best Colleges is National Universities, #284. Its in-state tuition and fees are $9,200; out-of-state tuition and fees are $12,675.
Southern California Institute of Architecture	Southern California Institute of Architecture is a private institution.    Its tuition and fees are $45,892.
Southern California University of Health Sciences	Southern California University of Health Sciences is a private institution.    
Southern Connecticut State University	Southern Connecticut State University is a public institution that was founded in 1893. It has a total undergraduate enrollment of 7,962, its setting is suburban, and the campus size is 171 acres. It utilizes a semester-based academic calendar. Southern Connecticut State University's ranking in the 2021 edition of Best Colleges is Regional Universities North, #121. Its in-state tuition and fees are $11,842; out-of-state tuition and fees are $24,116.
Southeast Missouri Hospital College of Nursing and Health Sciences	Southeast Missouri Hospital College of Nursing and Health Sciences is a private institution.    Its tuition and fees are $11,691.
Southern Illinois University--Carbondale	Southern Illinois University—Carbondale is a public institution that was founded in 1869. It has a total undergraduate enrollment of 8,466, its setting is rural, and the campus size is 1,136 acres. It utilizes a semester-based academic calendar. Southern Illinois University—Carbondale's ranking in the 2021 edition of Best Colleges is National Universities, #258. Its in-state tuition and fees are $14,904; out-of-state tuition and fees are $14,904.
Southern Illinois University Edwardsville	Southern Illinois University Edwardsville is a public institution that was founded in 1957. It has a total undergraduate enrollment of 10,400, its setting is suburban, and the campus size is 2,660 acres. It utilizes a semester-based academic calendar. Southern Illinois University Edwardsville's ranking in the 2021 edition of Best Colleges is National Universities, #298-#389. Its in-state tuition and fees are $12,219; out-of-state tuition and fees are $12,219.
Southern Methodist University	Southern Methodist University is a private institution that was founded in 1911. It has a total undergraduate enrollment of 6,710, its setting is urban, and the campus size is 234 acres. It utilizes a semester-based academic calendar. Southern Methodist University's ranking in the 2021 edition of Best Colleges is National Universities, #66. Its tuition and fees are $58,540.
Southern Nazarene University	Southern Nazarene University is a private institution that was founded in 1899. It has a total undergraduate enrollment of 1,615, its setting is suburban, and the campus size is 200 acres. It utilizes a semester-based academic calendar. Southern Nazarene University's ranking in the 2021 edition of Best Colleges is Regional Universities West, #68. Its tuition and fees are $26,000.
Southern New Hampshire University	Southern New Hampshire University is a private institution that was founded in 1932. It has a total undergraduate enrollment of 3,043, its setting is suburban, and the campus size is 338 acres. It utilizes a semester-based academic calendar. Southern New Hampshire University's ranking in the 2021 edition of Best Colleges is Regional Universities North, #75. Its tuition and fees are $9,980.
Southern Oregon University	Southern Oregon University is a public institution that was founded in 1926. It has a total undergraduate enrollment of 5,011, its setting is city, and the campus size is 175 acres. It utilizes a quarter-based academic calendar. Southern Oregon University's ranking in the 2021 edition of Best Colleges is Regional Universities West, #75. Its in-state tuition and fees are $10,479; out-of-state tuition and fees are $26,814.
Southern University and A&M College	Southern University and A&M College is a public institution that was founded in 1880. It has a total undergraduate enrollment of 6,324, its setting is urban, and the campus size is 964 acres. It utilizes a semester-based academic calendar. Southern University and A&M College's ranking in the 2021 edition of Best Colleges is Regional Universities South, #103-#133. Its in-state tuition and fees are $43,374; out-of-state tuition and fees are $53,816.
Southern Utah University	Southern Utah University is a public institution that was founded in 1897. It has a total undergraduate enrollment of 10,274, its setting is rural, and the campus size is 129 acres. It utilizes a semester-based academic calendar. Southern Utah University's ranking in the 2021 edition of Best Colleges is Regional Universities West, #62. Its in-state tuition and fees are $6,770; out-of-state tuition and fees are $20,586.
Southern Virginia University	Southern Virginia University is a private institution.   Southern Virginia University's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #171-#221. Its tuition and fees are $17,290.
Southern Wesleyan University	Southern Wesleyan University is a private institution.   Southern Wesleyan University's ranking in the 2021 edition of Best Colleges is Regional Universities South, #77. Its tuition and fees are $25,516.
Southwestern Christian University	Southwestern Christian University is a private institution that was founded in 1946. It has a total undergraduate enrollment of 492, its setting is suburban, and the campus size is 10 acres. It utilizes a semester-based academic calendar. Southwestern Christian University's ranking in the 2021 edition of Best Colleges is Regional Colleges West, #26-#33. Its tuition and fees are $19,114.
Southwestern College	Southwestern College is a private institution that was founded in 1885. It has a total undergraduate enrollment of 1,360, its setting is rural, and the campus size is 85 acres. It utilizes a semester-based academic calendar. Southwestern College's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #119-#156. Its tuition and fees are $33,250.
Southern University--New Orleans	Southern University—New Orleans is a public institution that was founded in 1956. It has a total undergraduate enrollment of 1,894, and the setting is Urban. It utilizes a semester-based academic calendar. Southern University—New Orleans's ranking in the 2021 edition of Best Colleges is Regional Universities South, #103-#133. Its in-state tuition and fees are $7,169; out-of-state tuition and fees are $16,070.
Southwestern Oklahoma State University	Southwestern Oklahoma State University is a public institution that was founded in 1901. It has a total undergraduate enrollment of 4,090, its setting is rural, and the campus size is 303 acres. It utilizes a semester-based academic calendar. Southwestern Oklahoma State University's ranking in the 2021 edition of Best Colleges is Regional Universities West, #84. Its in-state tuition and fees are $7,695; out-of-state tuition and fees are $14,235.
Southwestern University	Southwestern University is a private institution that was founded in 1840. It has a total undergraduate enrollment of 1,507, its setting is suburban, and the campus size is 700 acres. It utilizes a semester-based academic calendar. Southwestern University's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #102. Its tuition and fees are $45,120.
Southwest Minnesota State University	Southwest Minnesota State University is a public institution that was founded in 1963. It has a Rural setting, and the campus size is 216 acres. It utilizes a semester-based academic calendar. Southwest Minnesota State University's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #117. Its in-state tuition and fees are $8,874; out-of-state tuition and fees are $8,874.
Southwest University of Visual Arts	Southwest University of Visual Arts is a private institution.    Its tuition and fees are $23,069.
Spelman College	Spelman College is a private institution that was founded in 1881. It has a total undergraduate enrollment of 2,120, its setting is urban, and the campus size is 39 acres. It utilizes a semester-based academic calendar. Spelman College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #54. Its tuition and fees are $29,972.
St. Cloud State University	St. Cloud State University is a public institution that was founded in 1869. It has a total undergraduate enrollment of 10,914, its setting is city, and the campus size is 100 acres. It utilizes a semester-based academic calendar. St. Cloud State University's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #86. Its in-state tuition and fees are $8,892; out-of-state tuition and fees are $17,434.
St. Edward's University	St. Edward's University is a private institution that was founded in 1885. It has a total undergraduate enrollment of 3,443, its setting is urban, and the campus size is 160 acres. It utilizes a semester-based academic calendar. St. Edward's University's ranking in the 2021 edition of Best Colleges is Regional Universities West, #8. Its tuition and fees are $49,076.
Stephens College	Stephens College is a private institution that was founded in 1833. It has a Urban setting, and the campus size is 48 acres. It utilizes a semester-based academic calendar. Stephens College's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #46. Its tuition and fees are $22,700.
Sterling College (KS)	Sterling College (KS) is a private institution that was founded in 1887. It has a total undergraduate enrollment of 643, its setting is rural, and the campus size is 40 acres. It utilizes a 4-1-4-based academic calendar. Sterling College (KS)'s ranking in the 2021 edition of Best Colleges is Regional Colleges Midwest, #46. Its tuition and fees are $27,000.
Stephen F. Austin State University	Stephen F. Austin State University is a public institution that was founded in 1923. It has a Rural setting, and the campus size is 430 acres. It utilizes a semester-based academic calendar. Stephen F. Austin State University's ranking in the 2021 edition of Best Colleges is National Universities, #298-#389. Its in-state tuition and fees are $8,844; out-of-state tuition and fees are $18,972.
Sterling College (VT)	Sterling College (VT) is a private institution that was founded in 1958.   Sterling College (VT)'s ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #171-#221. Its tuition and fees are $39,020.
Spalding University	Spalding University is a private institution that was founded in 1814. It has a campus size of 6 acres.  Spalding University's ranking in the 2021 edition of Best Colleges is National Universities, #298-#389. Its tuition and fees are $25,200.
