[2020-10-27 22:52:02,560][MainThread:21484][task_id:django.utils.autoreload][autoreload.py:613][INFO][Watching for file changes with StatReloader]
[2020-10-27 23:35:16,750][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:37:25,323][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:37:25,324][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:37:25,328][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:39:54,536][Thread-1:3844][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:39:54,538][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:39:54,541][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:40:27,562][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:40:27,565][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:40:27,566][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:40:51,155][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:40:51,156][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:40:51,157][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:41:14,506][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:41:14,508][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:41:25,331][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:41:25,333][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:42:07,873][Thread-1:3844][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:42:07,875][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:42:07,875][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:42:38,956][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:42:38,957][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:42:38,959][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:42:58,823][Thread-1:3844][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:42:58,824][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:42:58,825][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:43:06,442][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:43:06,444][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:43:06,444][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:43:20,821][Thread-1:3844][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:43:20,822][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:43:20,822][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:43:31,044][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:43:31,045][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:43:31,046][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:48:30,350][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:48:30,351][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:48:42,235][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:48:42,237][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:49:07,359][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:49:07,361][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:49:30,983][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:49:30,985][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:49:30,988][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:50:22,540][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:50:22,544][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:50:22,546][Thread-4:12128][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:50:28,239][Thread-4:12128][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:50:28,241][Thread-4:12128][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:50:28,248][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:50:51,037][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:50:51,039][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:50:51,043][Thread-4:12128][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:51:23,260][Thread-4:12128][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:51:23,263][Thread-4:12128][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:51:23,264][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:52:03,492][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:52:03,494][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:52:03,497][Thread-4:12128][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:52:52,178][Thread-4:12128][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:52:52,179][Thread-4:12128][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:52:52,184][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:53:36,031][Thread-4:12128][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:53:36,033][Thread-4:12128][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:53:36,033][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-28 00:01:04,865][Thread-6:1932][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-28 00:01:04,866][Thread-6:1932][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-28 00:01:04,866][Thread-5:14408][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-28 00:01:30,767][Thread-6:1932][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-28 00:01:30,768][Thread-5:14408][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-28 00:01:30,769][Thread-6:1932][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-28 00:01:35,635][Thread-5:14408][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-28 00:01:35,636][Thread-6:1932][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-28 00:01:35,637][Thread-5:14408][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-28 00:01:45,762][Thread-6:1932][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-28 00:01:45,763][Thread-5:14408][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-28 00:01:45,764][Thread-6:1932][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-28 00:04:52,765][Thread-6:1932][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-28 00:04:52,767][Thread-6:1932][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-28 00:05:34,709][Thread-6:1932][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-28 00:05:34,710][Thread-6:1932][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-28 00:06:14,982][Thread-6:1932][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-28 00:06:14,983][Thread-6:1932][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-28 00:06:22,938][Thread-6:1932][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-28 00:06:22,939][Thread-6:1932][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-28 00:07:13,708][Thread-6:1932][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-28 00:07:13,710][Thread-6:1932][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-28 00:07:41,041][Thread-6:1932][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-28 00:07:41,042][Thread-6:1932][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-28 00:08:01,978][Thread-6:1932][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-28 00:08:01,979][Thread-6:1932][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-28 00:08:17,353][Thread-6:1932][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-28 00:08:17,355][Thread-6:1932][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-28 00:08:24,792][Thread-6:1932][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-28 00:08:24,801][Thread-6:1932][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-28 00:08:24,802][Thread-6:1932][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-28 00:08:37,167][Thread-6:1932][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-28 00:08:37,168][Thread-6:1932][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-28 00:09:25,544][MainThread:18136][task_id:django.utils.autoreload][autoreload.py:236][INFO][D:\Projects\Collegiate_Explorer_APP\collegiate-explorer-admin\cc_admin\apps\detail\views.py changed, reloading.]
[2020-10-28 00:09:26,391][MainThread:15876][task_id:django.utils.autoreload][autoreload.py:613][INFO][Watching for file changes with StatReloader]
[2020-10-28 00:09:30,806][Thread-1:13536][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-28 00:09:30,811][Thread-2:11996][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-28 00:09:30,812][Thread-2:11996][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 824]
